"","xm","ym","cover","x","y","progress","flow","std_flow","conductance"
"1",493125,153875,0.100000001490116,493.125,153.875,0.988872254240539,0.00527366965319377,0.0333237821349136,3.65454390062017
"2",493375,153875,0.0500000007450581,493.375,153.875,0.989271111002063,0.00255081799399841,0.0161183594513437,3.65454390062017
"3",494375,153875,0.540000021457672,494.375,153.875,0.991145000633683,0.0231147933762604,0.146060028257091,3.65454390062017
"4",494625,153875,0.680000007152557,494.625,153.875,0.99165343542648,0.0276344503411957,0.1746192809082,3.65454390062017
"5",494875,153875,0.860000014305115,494.875,153.875,0.992173229988137,0.0331037470530385,0.209179210528796,3.65454390062017
"6",495125,153875,0.0199999995529652,495.125,153.875,0.992704721175814,0.000727415868312009,0.00459646688381938,3.65454390062017
"7",497875,153875,0.0599999986588955,497.875,153.875,0.997110783021329,0.000847695066192197,0.00535649890120109,3.65454390062017
"8",498375,153875,0.150000005960464,498.375,153.875,0.997519066009632,0.00178126648741823,0.0112556417550727,3.65454390062017
"9",498625,153875,0.349999994039536,498.625,153.875,0.997692525821117,0.00383516907090816,0.0242340432704397,3.65454390062017
"10",498875,153875,0.389999985694885,498.875,153.875,0.997851968263835,0.00395544592511923,0.0249940604784146,3.65454390062017
"11",499125,153875,0.610000014305115,499.125,153.875,0.998000895999603,0.00573754873904933,0.0362549868956502,3.65454390062017
"12",499375,153875,0.419999986886978,499.375,153.875,0.998141614186302,0.00366754317756528,0.0231748323002293,3.65454390062017
"13",499625,153875,0.119999997317791,499.625,153.875,0.998275016664586,0.000973405176452314,0.00615084830151424,3.65454390062017
"14",489625,153625,0.239999994635582,489.625,153.625,0.98317178338639,0.0146603858910937,0.0926374872860503,3.65454390062017
"15",489875,153625,0.109999999403954,489.875,153.625,0.983789941872324,0.00667895633243389,0.0422036457243468,3.65454390062017
"16",490125,153625,0.680000007152557,490.125,153.625,0.984286216375817,0.0411927824028726,0.260293002139964,3.65454390062017
"17",490375,153625,0.670000016689301,490.375,153.625,0.984703347545375,0.0405715807316347,0.256367691964034,3.65454390062017
"18",490625,153625,0.889999985694885,490.625,153.625,0.985071250335367,0.0538595417745194,0.340332966228444,3.65454390062017
"19",490875,153625,1,490.875,153.625,0.985409675057337,0.0604127700929031,0.381742149420249,3.65454390062017
"20",491125,153625,0.990000009536743,491.125,153.625,0.985731964210516,0.0596102056091339,0.376670826078988,3.65454390062017
"21",491375,153625,0.990000009536743,491.375,153.625,0.986047262380097,0.0592989500502924,0.374704033861573,3.65454390062017
"22",491625,153625,1,491.625,153.625,0.986362208899982,0.0594664703439695,0.375762577558237,3.65454390062017
"23",491875,153625,1,491.875,153.625,0.986682047791979,0.0589242937534367,0.372336618829361,3.65454390062017
"24",492125,153625,1,492.125,153.625,0.987011013584356,0.0582645351521334,0.368167671334109,3.65454390062017
"25",492375,153625,1,492.375,153.625,0.987351999009873,0.0574677964287292,0.363133160380035,3.65454390062017
"26",492625,153625,1,492.625,153.625,0.987704564314136,0.0564791807587843,0.356886198517255,3.65454390062017
"27",492875,153625,0.910000026226044,492.875,153.625,0.988060253774337,0.0501979297774327,0.317195612454377,3.65454390062017
"28",493125,153625,0.910000026226044,493.125,153.625,0.98841675919706,0.0486488408898379,0.307407077336983,3.65454390062017
"29",493375,153625,0.379999995231628,493.375,153.625,0.98880808039644,0.0196417029960526,0.124113923404881,3.65454390062017
"30",494125,153625,0.209999993443489,494.125,153.625,0.990197019310125,0.00961066876468018,0.0607288383888566,3.65454390062017
