"","xma","yma","label","powr","perc","cumsum_perc","xmb","ymb"
"6825.29",380500,258500,"6825_6915",7.02223204887907e-07,0.00147514280679672,79.9439378787804,391500,255500
"6486.22",363500,271500,"6486_6860",7.02218077377698e-07,0.00147513203556366,79.9454130108159,370500,257500
"6980.8",396500,253500,"6980_7217",7.02161607627858e-07,0.00147501341096581,79.9468880242269,399500,245500
"12572.3",416500,127500,"12572_12784",7.02126325389496e-07,0.00147493929444593,79.9483629635213,421500,124500
"7268.13",402500,243500,"7268_7525",7.02121560582979e-07,0.00147492928513548,79.9498378928065,408500,235500
"7697",439500,230500,"7697_7699",7.02106758041365e-07,0.00147489818980478,79.9513127909963,447500,230500
"7676",372500,230500,"7676_7962",7.01813659680921e-07,0.00147428248537479,79.9527870734817,369500,221500
"7962.15",369500,221500,"7962_8084",7.0178993794975e-07,0.0014742326537246,79.9542613061354,381500,218500
"8248.3",423500,214500,"8248_8483",7.01636342440454e-07,0.00147390999946151,79.9557352161348,426500,208500
"13839",427500,108500,"13839_14244",7.01439077892095e-07,0.00147349561073507,79.9572087117456,429500,103500
"13185",404500,117500,"13185_13581",7.01367283198337e-07,0.00147334479340901,79.958682056539,409500,111500
"8102.3",424500,218500,"8102_8218",7.01196898023633e-07,0.00147298686951373,79.9601550434085,423500,215500
"6451.18",393500,272500,"6451_6739",7.01185843924067e-07,0.00147296364844193,79.9616280070569,399500,261500
"7411.22",388500,238500,"7411_7415",7.01119269301935e-07,0.00147282379679039,79.9631008308537,395500,238500
"6643.27",374500,264500,"6643_6887",7.00952387201732e-07,0.00147247323171651,79.9645733040854,377500,256500
"7217.6",399500,245500,"7217_7417",7.00568904468806e-07,0.00147166765908509,79.9660449717445,402500,238500
"10504.1",376500,154500,"10504_10949",7.00534486601564e-07,0.00147159535832811,79.9675165671029,388500,148500
"8606.1",367500,204500,"8606_8711",7.00478756245581e-07,0.00147147828695653,79.9689880453898,369500,200500
"6517.31",364500,270500,"6517_6731",7.00453760572007e-07,0.00147142577916724,79.970459471169,358500,261500
"6885.9",371500,256500,"6885_6944",7.00293677633047e-07,0.00147108949692215,79.9719305606659,363500,254500
"8519.5",406500,207500,"8519_8926",7.00129092994544e-07,0.00147074375806888,79.973401304424,400500,193500
"8787.7",393500,198500,"8787_8953",7.00030000175822e-07,0.0014705355962512,79.9748718400202,398500,192500
"12715.6",422500,125500,"12715_13322",6.99977483770827e-07,0.00147042527634647,79.9763422652966,423500,115500
"7043.12",374500,251500,"7043_7099",6.99908834294275e-07,0.00147028106609989,79.9778125463627,374500,249500
"6167.5",393500,280500,"6167_6520",6.99795253760329e-07,0.00147004247029948,79.979282588833,382500,270500
"5611.4",337500,299500,"5611_5776",6.99714850060785e-07,0.00146987356824925,79.9807524624012,346500,294500
"6425.11",394500,273500,"6425_6706",6.99709963741627e-07,0.00146986330368022,79.9822223257049,400500,262500
"5860.12",346500,291500,"5860_5894",6.99678018865621e-07,0.00146979619787437,79.9836921219028,359500,290500
"8326.4",399500,212500,"8326_8515",6.99627159513948e-07,0.0014696893589003,79.9851618112617,400500,207500
"6767.26",379500,260500,"6767_7210",6.99583571692667e-07,0.00146959779504912,79.9866314090567,377500,245500
"6731.8",358500,261500,"6731_6882",6.99528314616833e-07,0.00146948171788537,79.9881008907746,368500,256500
"7965.14",385500,221500,"7965_8084",6.99452446840834e-07,0.00146932234433683,79.9895702131189,381500,218500
"6549.15",359500,269500,"6549_6766",6.99405124671441e-07,0.00146922293583353,79.9910394360548,354500,260500
