"","xm","ym","cover","x","y","progress","flow","std_flow","conductance"
"1",396500,650500,0.0450000017881393,396.5,650.5,0.50113014802931,2.93395694967148e-11,5.76895084932096e-09,0.0139344539794439
"2",395500,649500,0.00499999988824129,395.5,649.5,0.501130147954517,5.31472801931398e-12,1.04501890269264e-09,0.0139344539794439
"3",396500,649500,0.116875000298023,396.5,649.5,0.501130148021146,1.18213717465552e-10,2.32440058757729e-08,0.0139344539794439
"4",397500,649500,0.0168750006705523,397.5,649.5,0.501130148111783,2.3011130989754e-11,4.52460911814134e-09,0.0139344539794439
"5",395500,648500,0.0981250032782555,395.5,648.5,0.501130147905059,1.53031126971767e-10,3.00900478452887e-08,0.0139344539794439
"6",396500,648500,0.0356249995529652,396.5,648.5,0.50113014801188,5.48761813787822e-11,1.07901376401608e-08,0.0139344539794439
"7",402500,648500,0.0087500000372529,402.5,648.5,0.501130157368312,3.72562645971986e-11,7.32558667279019e-09,0.0139344539794439
"8",402500,641500,0.0200000014156103,402.5,641.5,0.501130197264147,1.16713320273762e-10,2.29489873120252e-08,0.0139344539794439
"9",413500,641500,0.0287500005215406,413.5,641.5,0.501130627661905,2.45296252278809e-10,4.82318604939837e-08,0.0139344539794439
"10",402500,640500,0.111249998211861,402.5,640.5,0.501130197489558,6.7631993196997e-10,1.32982743539837e-07,0.0139344539794439
"11",403500,640500,0.03125,403.5,640.5,0.501130198561389,2.54420331690831e-10,5.00259006444075e-08,0.0139344539794439
"12",404500,640500,0.00374999991618097,404.5,640.5,0.501130200837462,4.53939821095001e-11,8.9256814648894e-09,0.0139344539794439
"13",404500,639500,0.0106250001117587,404.5,639.5,0.501130202148637,1.51541960762648e-10,2.97972375957096e-08,0.0139344539794439
"14",416500,635500,0.176874995231628,416.5,635.5,0.501130656922024,8.43915877842474e-10,1.65936627692507e-07,0.0139344539794439
"15",411500,634500,0.0112499995157123,411.5,634.5,0.501130648444787,1.58363968024178e-10,3.11386282589189e-08,0.0139344539794439
"16",412500,634500,0.0549999997019768,412.5,634.5,0.501130651319727,6.10626872416248e-10,1.20065715846252e-07,0.0139344539794439
"17",413500,634500,0.0068749999627471,413.5,634.5,0.501130653561845,8.34179774696214e-11,1.6402224716552e-08,0.0139344539794439
"18",416500,634500,0.0524999983608723,416.5,634.5,0.50113065724962,3.65673655093196e-10,7.19013052785389e-08,0.0139344539794439
"19",390500,633500,0.0068749999627471,390.5,633.5,0.501127413303536,7.73137595426361e-11,1.52019708001383e-08,0.0139344539794439
"20",391500,633500,0.0187500007450581,391.5,633.5,0.501127416486331,2.67345003298589e-10,5.25672397481432e-08,0.0139344539794439
"21",415500,633500,0.0318749994039536,415.5,633.5,0.501130657226746,2.99286447205619e-10,5.88477892966506e-08,0.0139344539794439
"22",416500,633500,0.00937500037252903,416.5,633.5,0.501130658044526,1.07842176400274e-10,2.12046811118563e-08,0.0139344539794439
"23",384500,632500,0.000624999986030161,384.5,632.5,0.501127408097164,5.80970595732127e-13,1.14234491820156e-10,0.0139344539794439
"24",385500,632500,0.0768750011920929,385.5,632.5,0.501127408111467,1.11704137297806e-10,2.19640468074693e-08,0.0139344539794439
"25",386500,632500,0.00437500001862645,386.5,632.5,0.501127408158225,1.028796736396e-11,2.02289191969055e-09,0.0139344539794439
"26",390500,632500,0.0206250008195639,390.5,632.5,0.501127411403775,2.01901955004336e-10,3.96993710126609e-08,0.0139344539794439
"27",391500,632500,0.0106250001117587,391.5,632.5,0.501127413388556,1.22812057527184e-10,2.41481635801656e-08,0.0139344539794439
"28",384500,631500,0.0768750011920929,384.5,631.5,0.501127408061682,6.63679023225213e-11,1.30497199869968e-08,0.0139344539794439
"29",385500,631500,0.355625003576279,385.5,631.5,0.501127408066863,4.48755469522807e-10,8.8237431272838e-08,0.0139344539794439
"30",386500,631500,0.0756250023841858,386.5,631.5,0.501127408075247,1.45140163855859e-10,2.85384716241524e-08,0.0139344539794439
"31",418500,626500,0.0068749999627471,418.5,626.5,0.501130983893059,4.74950503628237e-10,9.33880816348835e-08,0.0139344539794439
"32",417500,625500,0.00124999997206032,417.5,625.5,0.501130956082978,1.2161913315431e-10,2.39136024672345e-08,0.0139344539794439
"33",418500,625500,0.0456249974668026,418.5,625.5,0.501130991122928,3.24589322468366e-09,6.38230171626776e-07,0.0139344539794439
"34",424500,625500,0.0268750004470348,424.5,625.5,0.501131553502597,1.62056336975158e-09,3.18646476028003e-07,0.0139344539794439
