"","xma","yma","label","powr","perc","cumsum_perc","xmb","ymb"
"7398.3",409500,297500,"7398_7513",3.60739574449359e-10,0.00476985876798313,96.1099478350309,384500,289500
"6086.2",490500,403500,"6086_6152",3.60728013017343e-10,0.00476970589759745,96.1147175409285,508500,400500
"7090.5",401500,340500,"7090_7211",3.59458808503277e-10,0.00475292391217481,96.1194704648407,398500,317500
"6831.2",429500,366500,"6831_6988",3.59390628572729e-10,0.00475202240687137,96.1242224872476,453500,354500
"6380.7",513500,391500,"6380_6861",3.58860331980611e-10,0.00474501058995772,96.1289674978375,522500,364500
"6812.9",431500,367500,"6812_6931",3.58461538425328e-10,0.00473973756456486,96.1337072354021,457500,360500
"9612.8",353500,99500,"9612_9758",3.57645498090898e-10,0.00472894751706273,96.1384361829192,339500,93500
"6892.6",430500,362500,"6892_6989",3.57618155747872e-10,0.00472858598446732,96.1431647689036,454500,354500
"7523.2",322500,287500,"7523_7762",3.57235995883778e-10,0.00472353289712224,96.1478883018007,325500,255500
"9352",500500,108500,"9352_9673",3.56729223653761e-10,0.0047168321297656,96.1526051339305,474500,98500
"6789.1",430500,368500,"6789_6986",3.55084931381899e-10,0.00469509056752631,96.157300224498,451500,354500
"6831.3",429500,366500,"6831_6987",3.53379453603056e-10,0.00467253998335645,96.1619727644814,452500,354500
"5976.2",495500,411500,"5976_6183",3.53132930687348e-10,0.00466928034794552,96.1666420448293,509500,399500
"7057.7",393500,344500,"7057_7190",3.52477354937144e-10,0.00466061203439839,96.1713026568637,398500,319500
"6830.2",428500,366500,"6830_6988",3.51795944566045e-10,0.00465160212402706,96.1759542589878,453500,354500
"8881.2",478500,131500,"8881_9641",3.50983416003622e-10,0.00464085851073311,96.1805951174985,457500,99500
"6812.10",431500,367500,"6812_6989",3.49246418896644e-10,0.00461789116401677,96.1852130086625,454500,354500
"6830.3",428500,366500,"6830_6987",3.47433348010181e-10,0.00459391793602267,96.1898069265985,452500,354500
"6832.7",433500,366500,"6832_6981",3.4720183634505e-10,0.00459085678602962,96.1943977833846,453500,355500
"8820.1",479500,133500,"8820_9673",3.46571030622946e-10,0.00458251599278823,96.1989802993774,474500,98500
"7379.1",409500,298500,"7379_7512",3.45665566474632e-10,0.00457054354392807,96.2035508429213,383500,289500
"7879.2",588500,214500,"7879_7906",3.44972857252784e-10,0.00456138423513712,96.2081122271564,577500,205500
"7912.1",578500,204500,"7912_7930",3.43704201020909e-10,0.00454460949934496,96.2126568366558,553500,197500
"6327.23",462500,393500,"6327_6778",3.43509380457372e-10,0.00454203349538258,96.2171988701512,462500,369500
"6208",463500,398500,"6208_6705",3.40832964876841e-10,0.00450664474064712,96.2217055148918,463500,374500
"7681.2",348500,272500,"7681_7738",3.40324328490305e-10,0.00449991932458559,96.2262054342164,329500,259500
"6179.3",462500,399500,"6179_6703",3.40123342056898e-10,0.00449726179275505,96.2307026960091,461500,374500
"7056.4",392500,344500,"7056_7211",3.3998924916904e-10,0.00449548875707453,96.2351981847662,398500,317500
"6964.2",452500,357500,"6964_7012",3.38750180050601e-10,0.00447910523522848,96.2396772900015,432500,352500
"5724.5",485500,436500,"5724_5966",3.37391642455147e-10,0.00446114204815315,96.2441384320496,495500,412500
"7057.8",393500,344500,"7057_7229",3.36539053002862e-10,0.00444986873199237,96.2485883007816,398500,316500
"7546.3",320500,284500,"7546_7736",3.34259083368953e-10,0.00441972196152608,96.2530080227431,327500,259500
"6851",428500,365500,"6851_6964",3.32935844222308e-10,0.00440222550620815,96.2574102482493,452500,357500
"9089.1",491500,119500,"9089_9641",3.32881947827362e-10,0.0044015128641522,96.2618117611135,457500,99500
"6764",375500,369500,"6764_6836",3.32326230733492e-10,0.00439416492608147,96.2662059260396,358500,365500
"7274.6",354500,313500,"7274_7390",3.30245294729561e-10,0.00436664986661202,96.2705725759062,342500,297500
"9025.1",486500,124500,"9025_9295",3.30013039847035e-10,0.0043635788894687,96.2749361547956,458500,110500
"6832.8",433500,366500,"6832_6947",3.298839902919e-10,0.00436187253897193,96.2792980273346,455500,359500
"7139.4",362500,326500,"7139_7326",3.29614031727045e-10,0.00435830302700605,96.2836563303616,368500,306500
"6987.4",452500,354500,"6987_7012",3.29149184877408e-10,0.00435215661563741,96.2880084869772,432500,352500
"6789.2",430500,368500,"6789_6988",3.2913692592973e-10,0.00435199452239007,96.2923604814996,453500,354500
"7539.5",321500,285500,"7539_7742",3.28809870761137e-10,0.00434767005378717,96.2967081515534,328500,258500
"7274.7",354500,313500,"7274_7434",3.28376246479747e-10,0.00434193648107407,96.3010500880345,344500,295500
"6764.1",375500,369500,"6764_6800",3.27601889515212e-10,0.0043316975895899,96.3053817856241,365500,367500
"9580.1",341500,100500,"9580_9649",3.27488970143191e-10,0.00433020451953367,96.3097119901436,353500,98500
"8953",477500,129500,"8953_9295",3.25328951267828e-10,0.00430164379123711,96.3140136339349,458500,110500
"5965.2",494500,412500,"5965_6183",3.23975923860816e-10,0.00428375346231906,96.3182973873972,509500,399500
"8092",438500,163500,"8092_8711",3.23904780330922e-10,0.00428281277098968,96.3225802001682,425500,138500
"7438.2",409500,295500,"7438_7522",3.23869838627153e-10,0.00428235075627354,96.3268625509244,384500,288500
"6304.13",462500,394500,"6304_6760",3.23658881531223e-10,0.00427956138791763,96.3311421123124,466500,370500
"7274.8",354500,313500,"7274_7357",3.1914912833875e-10,0.00421993142954838,96.3353620437419,337500,300500
"6762.5",492500,370500,"6762_6880",3.19118236980584e-10,0.00421952297029955,96.3395815667122,522500,363500
"7539.6",321500,285500,"7539_7647",3.17486753782382e-10,0.00419795077531751,96.3437795174875,334500,275500
"7340.2",402500,304500,"7340_7522",3.1691706791473e-10,0.00419041813591978,96.3479699356234,384500,288500
"8061.1",422500,164500,"8061_8749",3.16076213684387e-10,0.00417929998807222,96.3521492356115,424500,136500
"6789.3",430500,368500,"6789_6987",3.15816271056338e-10,0.00417586291126836,96.3563250985228,452500,354500
"9029.3",475500,123500,"9029_9642",3.15481610101397e-10,0.00417143787558254,96.3604965363984,458500,99500
"6988.4",453500,354500,"6988_7012",3.14753761644526e-10,0.00416181394022954,96.3646583503386,432500,352500
"7056.5",392500,344500,"7056_7170",3.12763538094422e-10,0.00413549832108739,96.3687938486597,399500,321500
"9649.6",353500,98500,"9649_9758",3.12704829043561e-10,0.00413472204395884,96.3729285707036,339500,93500
"7515.7",401500,289500,"7515_7627",3.11679294246502e-10,0.00412116196768749,96.3770497326713,398500,277500
"7419.5",409500,296500,"7419_7521",3.1146202256568e-10,0.00411828910508742,96.3811680217764,383500,288500
"6763",359500,369500,"6763_6764",3.08875321975595e-10,0.00408408660177572,96.3852521083782,375500,369500
"6179.4",462500,399500,"6179_6685",3.08449738270042e-10,0.00407845934512516,96.3893305677233,462500,375500
"8983.3",481500,128500,"8983_9642",3.08376547909583e-10,0.00407749158969356,96.393408059313,458500,99500
