"","xm","ym","cover","x","y","progress","flow","std_flow","conductance"
"1",399500,653500,0.00562499975785613,399.5,653.5,0.999979226292512,3.27331131390194e-18,1.92094441168928e-14,0.000274457868287915
"2",396500,648500,0.0175000000745058,396.5,648.5,0.999979226292518,1.24644458177603e-16,7.31476637640332e-13,0.000274457868287915
"3",396500,647500,0.0187499988824129,396.5,647.5,0.999979226292518,2.18261193186673e-16,1.28086692383924e-12,0.000274457868287915
"4",397500,647500,0.00499999988824129,397.5,647.5,0.999979226292514,6.30845905074395e-17,3.70212240688216e-13,0.000274457868287915
"5",408500,641500,0.000624999986030161,408.5,641.5,0.999979226292024,3.43317846667353e-17,2.01476253171502e-13,0.000274457868287915
"6",390500,639500,0.0374999977648258,390.5,639.5,0.999979226293209,2.12455985801169e-14,1.24679903473098e-10,0.000274457868287915
"7",391500,639500,0.0293749999254942,391.5,639.5,0.999979226293065,1.81144578249843e-14,1.0630478800443e-10,0.000274457868287915
"8",387500,638500,0.00624999962747097,387.5,638.5,0.999979226293798,2.81069752897012e-15,1.64945927638882e-11,0.000274457868287915
"9",396500,638500,0.00374999991618097,396.5,638.5,0.999979226292489,1.37792675172558e-15,8.08637016040236e-12,0.000274457868287915
"10",397500,638500,0.0225000008940697,397.5,638.5,0.999979226292473,9.02288645896904e-15,5.29508551388055e-11,0.000274457868287915
"11",399500,638500,0.0237499997019768,399.5,638.5,0.999979226292428,1.13455759568016e-14,6.65815702864957e-11,0.000274457868287915
"12",400500,638500,0.00312500004656613,400.5,638.5,0.999979226292401,1.69610302001825e-15,9.95358921137734e-12,0.000274457868287915
"13",386500,637500,0.138125002384186,386.5,637.5,0.999979226293877,3.65449651115444e-14,2.14464313883785e-10,0.000274457868287915
"14",387500,637500,0.00499999988824129,387.5,637.5,0.999979226293851,2.13025451105605e-15,1.2501409447704e-11,0.000274457868287915
"15",396500,637500,0.209374994039536,396.5,637.5,0.999979226292494,1.00742694584328e-13,5.91209016259436e-10,0.000274457868287915
"16",397500,637500,0.263749986886978,397.5,637.5,0.999979226292477,1.29211686437853e-13,7.58279439946898e-10,0.000274457868287915
"17",399500,637500,0.19437500834465,399.5,637.5,0.999979226292429,1.16424669368975e-13,6.83238765152801e-10,0.000274457868287915
"18",400500,637500,0.196250006556511,400.5,637.5,0.9999792262924,1.32759960227066e-13,7.79102502750562e-10,0.000274457868287915
"19",404500,636500,0.122500002384186,404.5,636.5,0.999979226292051,1.00522614703134e-13,5.89917476355765e-10,0.000274457868287915
"20",405500,636500,0.302500009536743,405.5,636.5,0.999979226292021,1.89237952139814e-13,1.11054388593785e-09,0.000274457868287915
