"","x1","y1","x2","y2","label","power","perc"
"710",314500,140500,347500,157500,"8221_8656",3.01783149367653e-14,4.58374337904381e-07
"711",314500,138500,346500,139500,"8691_8706",3.01026621378043e-14,4.57225257788177e-07
"712",356500,198500,325500,237500,"7823_7927",3.00739795078873e-14,4.56789601207446e-07
"713",315500,139500,347500,157500,"8221_8687",2.98004838913193e-14,4.52635513332534e-07
"714",362500,325500,374500,334500,"7106_7146",2.95324098014608e-14,4.48563772292464e-07
"715",314500,136500,338500,155500,"8258_8746",2.95163226203124e-14,4.48319426277018e-07
"716",566500,333500,522500,362500,"6899_7109",2.93644331070711e-14,4.46012397033918e-07
"717",354500,151500,356500,199500,"7922_8346",2.92243664772614e-14,4.43884943965845e-07
"718",340500,155500,356500,198500,"7927_8260",2.91597677729091e-14,4.4290376299537e-07
"719",507500,238500,472500,264500,"7720_7822",2.90915937460262e-14,4.41868276935256e-07
"720",472500,263500,496500,302500,"7345_7722",2.90888645556259e-14,4.41826823631936e-07
"721",315500,138500,346500,139500,"8691_8707",2.88815386450225e-14,4.38677778458196e-07
"722",502500,237500,471500,264500,"7719_7824",2.88271928832795e-14,4.37852328044246e-07
"723",334500,275500,341500,291500,"7494_7647",2.8689446988037e-14,4.35760124299168e-07
"724",389500,293500,409500,296500,"7419_7470",2.84483365874886e-14,4.32097931083781e-07
"725",345500,158500,355500,198500,"7926_8197",2.81370246455113e-14,4.27369456164471e-07
"726",326500,235500,326500,255500,"7763_7828",2.81065538390668e-14,4.26906639212673e-07
"727",346500,139500,315500,139500,"8687_8691",2.7967451451081e-14,4.24793831883055e-07
"728",567500,334500,521500,364500,"6860_7107",2.79250260695187e-14,4.24149438509048e-07
"729",472500,264500,450500,314500,"7267_7720",2.7841102364156e-14,4.22874732715808e-07
"730",329500,257500,334500,275500,"7647_7751",2.78048812695526e-14,4.22324575416045e-07
"731",355500,199500,326500,240500,"7819_7921",2.76763647805631e-14,4.20372555872416e-07
"732",389500,293500,398500,300500,"7359_7470",2.74835703626371e-14,4.17444227572653e-07
"733",350500,156500,356500,198500,"7927_8247",2.70486980810591e-14,4.10839011391466e-07
"734",311500,139500,341500,155500,"8261_8683",2.70164743769576e-14,4.10349569914588e-07
"735",353500,313500,362500,325500,"7146_7273",2.70144653143444e-14,4.10319054534685e-07
"736",389500,293500,408500,296500,"7418_7470",2.70013285614866e-14,4.10119522174907e-07
"737",383500,288500,401500,289500,"7515_7521",2.69244345552209e-14,4.08951589529076e-07
"738",313500,140500,347500,157500,"8221_8655",2.68618828221552e-14,4.08001499728209e-07
"739",355500,198500,326500,233500,"7834_7926",2.67396920897837e-14,4.06145561245024e-07
"740",471500,264500,452500,309500,"7308_7719",2.67335299753044e-14,4.0605196572286e-07
"741",383500,289500,401500,304500,"7339_7512",2.67099004962407e-14,4.05693060765987e-07
"742",326500,234500,325500,255500,"7762_7831",2.64398970632418e-14,4.01592015194287e-07
"743",356500,198500,325500,235500,"7827_7927",2.64098407438291e-14,4.01135493829873e-07
"744",328500,259500,320500,285500,"7538_7737",2.64011902563281e-14,4.01004102746935e-07
"745",316500,140500,343500,155500,"8263_8658",2.61831717674178e-14,3.97692649449606e-07
"746",356500,199500,326500,233500,"7834_7922",2.61519524678194e-14,3.97218463736679e-07
"747",314500,138500,347500,157500,"8221_8706",2.6136100991161e-14,3.96977697804805e-07
"748",345500,155500,355500,199500,"7921_8264",2.61072166737199e-14,3.9653897781959e-07
"749",399500,224500,380500,274500,"7665_7864",2.59367038809634e-14,3.93949082106467e-07
"750",397500,321500,392500,339500,"7094_7169",2.57196577860329e-14,3.90652398369587e-07
"751",399500,275500,400500,289500,"7514_7654",2.52863712102453e-14,3.84071267258865e-07
"752",317500,138500,338500,155500,"8258_8709",2.52586269741081e-14,3.8364986381415e-07
"753",334500,275500,340500,290500,"7502_7647",2.50574372353852e-14,3.80594020123954e-07
"754",338500,156500,356500,199500,"7922_8239",2.48493209767213e-14,3.77432970460575e-07
"755",312500,138500,341500,155500,"8261_8704",2.46757976845915e-14,3.74797348680246e-07
"756",399500,225500,399500,275500,"7654_7861",2.46669953860158e-14,3.74663651759456e-07
"757",316500,134500,343500,155500,"8263_8791",2.46144359154808e-14,3.7386533308071e-07
