"","xma","yma","label","powr","perc","cumsum_perc","xmb","ymb"
"63.9",498375,153375,"63_242",0.000328178831695376,0.180580703862585,13.1906142524296,503375,146375
"37.7",498625,153625,"37_255",0.00032319446335095,0.177838050598518,13.3684523030281,504375,146125
"62.7",498125,153375,"62_255",0.00032179849694578,0.177069918800645,13.5455222218287,504375,146125
"64.5",498625,153375,"64_264",0.000321733529848098,0.177034170595416,13.7225563924241,504375,145875
"11.2",499125,153875,"11_262",0.000318808246396807,0.175424530686885,13.897980923111,503875,145875
"64.6",498625,153375,"64_243",0.000317239598917563,0.174561380969243,14.0725423040803,503625,146375
"62.8",498125,153375,"62_260",0.000316008022792558,0.173883705074168,14.2464260091544,503375,145875
"62.9",498125,153375,"62_242",0.0003080453851015,0.169502256363946,14.4159282655184,503375,146375
"37.8",498625,153625,"37_260",0.000306991031087122,0.168922097098178,14.5848503626166,503375,145875
"41.7",499625,153625,"41_255",0.000304105600099399,0.167334386044366,14.7521847486609,504375,146125
"37.9",498625,153625,"37_242",0.00030233510757449,0.166360170904773,14.9185449195657,503375,146375
"39.7",499125,153625,"39_255",0.000300928984232892,0.165586450243293,15.084131369809,504375,146125
"11.3",499125,153875,"11_254",0.000288518199232883,0.158757404386767,15.2428887741958,504125,146125
"38.7",498875,153625,"38_255",0.000288314184953227,0.158645145341819,15.4015339195376,504375,146125
"84",498125,153125,"84_239",0.00027968396678592,0.153896359860778,15.5554302793984,503625,146625
"39.8",499125,153625,"39_260",0.00027841982366151,0.153200763944339,15.7086310433427,503375,145875
"39.9",499125,153625,"39_242",0.000276230396616812,0.151996029700071,15.8606270730428,503375,146375
"10",498875,153875,"10_239",0.000275234546254223,0.151448062122487,16.0120751351653,503625,146625
"11.4",499125,153875,"11_261",0.0002747443459253,0.151178328940816,16.1632534641061,503625,145875
"41.8",499625,153625,"41_260",0.000273499809276447,0.150493521505578,16.3137469856117,503375,145875
"41.9",499625,153625,"41_242",0.000273295443216706,0.150381068893314,16.464128054505,503375,146375
"63.10",498375,153375,"63_263",0.00027090656121554,0.149066584375875,16.6131946388808,504125,145875
"38.8",498875,153625,"38_260",0.000270348085143885,0.148759282403992,16.7619539212848,503375,145875
"11.5",499125,153875,"11_264",0.000268257754572871,0.147609076085476,16.9095629973703,504375,145875
"36.1",498375,153625,"36_253",0.000268156185477647,0.147553187597448,17.0571161849678,503875,146125
"38.9",498875,153625,"38_242",0.000267238944516961,0.147048474915535,17.2041646598833,503375,146375
"12.1",499375,153875,"12_253",0.000266623687072798,0.146709928941226,17.3508745888245,503875,146125
"64.7",498625,153375,"64_255",0.000262249803114085,0.144303195271668,17.4951777840962,504375,146125
"11.6",499125,153875,"11_243",0.000260514430610032,0.14334830495584,17.638526089052,503625,146375
"62.10",498125,153375,"62_263",0.000253307276554694,0.139382561810752,17.7779086508628,504125,145875
"37.10",498625,153625,"37_263",0.000251404489751801,0.138335551623069,17.9162442024858,504125,145875
"64.8",498625,153375,"64_260",0.000251312123784634,0.138284727164716,18.0545289296506,503375,145875
"64.9",498625,153375,"64_242",0.000246891094791886,0.135852051896835,18.1903809815474,503375,146375
"63.11",498375,153375,"63_259",0.00024323100796563,0.133838085755664,18.3242190673031,503125,145875
"36.2",498375,153625,"36_262",0.00023888103814651,0.131444510863403,18.4556635781665,503875,145875
"12.2",499375,153875,"12_262",0.000235530383424646,0.12960081002216,18.5852643881886,503875,145875
"41.10",499625,153625,"41_263",0.000232233956513925,0.127786948083856,18.7130513362725,504125,145875
"39.10",499125,153625,"39_263",0.000231992001307825,0.12765381200925,18.8407051482817,504125,145875
"62.11",498125,153375,"62_259",0.000229849973720843,0.126475159360168,18.9671803076419,503125,145875
"63.12",498375,153375,"63_256",0.00022930748298823,0.12617665333579,19.0933569609777,504625,146125
"9",498625,153875,"9_239",0.000228199867898364,0.125567187114269,19.218924148092,503625,146625
"65",498875,153375,"65_239",0.000224465407696162,0.123512296954606,19.3424364450466,503625,146625
"38.10",498875,153625,"38_263",0.000223280847923482,0.122860491850624,19.4652969368972,504125,145875
"37.11",498625,153625,"37_259",0.000221594193298861,0.121932408592744,19.5872293454899,503125,145875
"11.7",499125,153875,"11_255",0.000220060207970161,0.121088331755306,19.7083176772452,504375,146125
"84.1",498125,153125,"84_253",0.000218498802607612,0.120229167019033,19.8285468442643,503875,146125
"37.12",498625,153625,"37_256",0.000215341293746667,0.118491744865337,19.9470385891296,504625,146125
