,x1,y1,x2,y2,label,power,perc
420,492500,229500,471500,263500,7721_7850,1.04E-10,1.22E-05
421,354500,313500,361500,326500,7138_7274,1.04E-10,1.22E-05
422,471500,264500,452500,309500,7308_7719,1.03E-10,1.21E-05
423,328500,258500,334500,275500,7647_7742,1.02E-10,1.20E-05
424,354500,150500,356500,199500,7922_8360,1.02E-10,1.19E-05
425,338500,156500,356500,198500,7927_8239,1.01E-10,1.19E-05
426,355500,199500,325500,234500,7830_7921,1.01E-10,1.18E-05
427,399500,225500,381500,274500,7666_7861,1.00E-10,1.18E-05
428,327500,259500,334500,275500,7647_7736,9.99E-11,1.17E-05
429,313500,140500,338500,155500,8258_8655,9.99E-11,1.17E-05
430,345500,159500,355500,198500,7926_8170,9.88E-11,1.16E-05
431,329500,259500,334500,275500,7647_7738,9.80E-11,1.15E-05
432,568500,323500,522500,362500,6899_7158,9.75E-11,1.15E-05
433,336500,156500,355500,199500,7921_8238,9.73E-11,1.14E-05
434,354500,151500,363500,173500,7982_8346,9.66E-11,1.14E-05
435,343500,154500,355500,198500,7926_8283,9.65E-11,1.13E-05
436,326500,256500,323500,286500,7531_7758,9.60E-11,1.13E-05
437,327500,234500,325500,255500,7762_7832,9.48E-11,1.11E-05
438,454500,255500,452500,310500,7300_7764,9.41E-11,1.11E-05
439,355500,198500,327500,232500,7837_7926,9.39E-11,1.10E-05
440,472500,264500,453500,312500,7285_7720,9.34E-11,1.10E-05
441,314500,140500,338500,155500,8258_8656,9.34E-11,1.10E-05
442,339500,155500,356500,198500,7927_8259,9.32E-11,1.10E-05
443,362500,173500,363500,213500,7880_7981,9.29E-11,1.09E-05
444,350500,156500,356500,198500,7927_8247,9.22E-11,1.08E-05
445,502500,237500,471500,264500,7719_7824,9.16E-11,1.08E-05
446,314500,138500,338500,155500,8258_8706,9.12E-11,1.07E-05
447,327500,234500,326500,256500,7758_7832,9.11E-11,1.07E-05
448,325500,256500,323500,286500,7531_7757,9.07E-11,1.07E-05
449,493500,234500,472500,263500,7722_7833,9.03E-11,1.06E-05
450,568500,329500,520500,364500,6859_7122,9.03E-11,1.06E-05
451,356500,199500,327500,232500,7837_7922,9.00E-11,1.06E-05
452,326500,255500,334500,275500,7647_7763,8.99E-11,1.06E-05
453,356500,198500,325500,235500,7827_7927,8.97E-11,1.05E-05
454,567500,329500,521500,363500,6879_7121,8.95E-11,1.05E-05
455,345500,155500,355500,198500,7926_8264,8.95E-11,1.05E-05
456,399500,224500,380500,274500,7665_7864,8.83E-11,1.04E-05
457,355500,199500,399500,224500,7864_7921,8.79E-11,1.03E-05
458,568500,318500,522500,362500,6899_7203,8.75E-11,1.03E-05
459,355500,198500,327500,230500,7841_7926,8.64E-11,1.01E-05
460,398500,318500,392500,339500,7094_7196,8.56E-11,1.01E-05
461,325500,255500,318500,283500,7554_7762,8.52E-11,1.00E-05
462,343500,155500,362500,173500,7981_8263,8.47E-11,9.96E-06
463,312500,141500,338500,155500,8258_8622,8.46E-11,9.94E-06
464,326500,257500,334500,274500,7663_7749,8.27E-11,9.71E-06
465,349500,157500,363500,173500,7982_8223,8.15E-11,9.58E-06
466,356500,199500,327500,230500,7841_7922,8.14E-11,9.57E-06
467,315500,139500,338500,155500,8258_8687,8.13E-11,9.56E-06
468,327500,234500,325500,256500,7757_7832,8.10E-11,9.52E-06
469,493500,234500,454500,254500,7768_7833,8.02E-11,9.42E-06
470,350500,154500,356500,198500,7927_8284,7.98E-11,9.38E-06
471,579500,343500,521500,362500,6898_7062,7.87E-11,9.25E-06
472,567500,322500,521500,362500,6898_7164,7.84E-11,9.22E-06
473,397500,320500,392500,339500,7094_7178,7.84E-11,9.22E-06
474,471500,263500,451500,314500,7268_7721,7.74E-11,9.09E-06
475,345500,158500,355500,198500,7926_8197,7.66E-11,9.00E-06
476,342500,155500,355500,198500,7926_8262,7.66E-11,9.00E-06
477,347500,156500,363500,173500,7982_8244,7.65E-11,8.99E-06
478,354500,150500,362500,173500,7981_8360,7.58E-11,8.91E-06
479,355500,199500,399500,225500,7861_7921,7.50E-11,8.81E-06
480,312500,140500,338500,155500,8258_8654,7.45E-11,8.75E-06
481,569500,320500,522500,362500,6899_7183,7.41E-11,8.71E-06
482,454500,254500,453500,310500,7301_7768,7.30E-11,8.58E-06
483,351500,154500,355500,199500,7921_8285,7.23E-11,8.50E-06
484,566500,328500,522500,364500,6861_7127,7.04E-11,8.28E-06
485,326500,235500,325500,255500,7762_7828,6.96E-11,8.18E-06
486,491500,230500,471500,263500,7721_7844,6.83E-11,8.03E-06
487,374500,334500,385500,340500,7087_7106,6.82E-11,8.02E-06
488,472500,264500,446500,313500,7278_7720,6.82E-11,8.01E-06
489,495500,302500,472500,305500,7338_7344,6.80E-11,7.99E-06
490,315500,138500,338500,155500,8258_8707,6.72E-11,7.89E-06
491,314500,139500,338500,155500,8258_8686,6.70E-11,7.88E-06
492,472500,263500,495500,302500,7344_7722,6.65E-11,7.82E-06
493,399500,224500,381500,274500,7666_7864,6.62E-11,7.78E-06
494,313500,138500,338500,155500,8258_8705,6.61E-11,7.77E-06
495,313500,139500,338500,155500,8258_8685,6.58E-11,7.74E-06
496,326500,235500,326500,256500,7758_7828,6.56E-11,7.71E-06
497,339500,156500,356500,198500,7927_8240,6.53E-11,7.68E-06
498,568500,331500,522500,363500,6880_7113,6.52E-11,7.66E-06
499,472500,264500,427500,298500,7381_7720,6.50E-11,7.64E-06
500,351500,155500,355500,199500,7921_8266,6.46E-11,7.60E-06
501,344500,224500,326500,235500,7828_7863,6.36E-11,7.47E-06
502,567500,334500,522500,364500,6861_7107,6.32E-11,7.42E-06
503,346500,157500,363500,173500,7982_8220,6.27E-11,7.37E-06
504,472500,263500,496500,302500,7345_7722,6.25E-11,7.35E-06
505,356500,198500,329500,232500,7838_7927,6.25E-11,7.35E-06
506,397500,319500,392500,339500,7094_7189,6.20E-11,7.29E-06
507,354500,313500,362500,326500,7139_7274,6.18E-11,7.26E-06
508,326500,256500,320500,284500,7546_7758,6.18E-11,7.26E-06
509,491500,229500,454500,254500,7768_7849,6.12E-11,7.19E-06
510,568500,321500,522500,362500,6899_7173,6.10E-11,7.17E-06
511,325500,256500,320500,284500,7546_7757,6.10E-11,7.17E-06
512,346500,156500,356500,198500,7927_8243,6.08E-11,7.15E-06
513,568500,329500,520500,363500,6878_7122,6.05E-11,7.12E-06
514,567500,328500,522500,364500,6861_7128,6.04E-11,7.10E-06
515,567500,327500,521500,362500,6898_7132,5.99E-11,7.04E-06
516,343500,155500,362500,172500,7988_8263,5.98E-11,7.03E-06
517,313500,141500,340500,155500,8260_8623,5.97E-11,7.01E-06
518,354500,150500,362500,172500,7988_8360,5.95E-11,6.99E-06
519,454500,255500,453500,310500,7301_7764,5.94E-11,6.98E-06
520,326500,235500,325500,256500,7757_7828,5.94E-11,6.98E-06
521,472500,263500,484500,297500,7401_7722,5.91E-11,6.95E-06
522,397500,318500,392500,339500,7094_7195,5.84E-11,6.87E-06
523,568500,329500,522500,361500,6918_7122,5.82E-11,6.84E-06
524,363500,213500,329500,238500,7821_7880,5.78E-11,6.80E-06
525,336500,156500,355500,198500,7926_8238,5.74E-11,6.75E-06
526,354500,150500,356500,198500,7927_8360,5.70E-11,6.70E-06
527,472500,263500,495500,301500,7351_7722,5.68E-11,6.68E-06
528,398500,317500,392500,339500,7094_7211,5.62E-11,6.60E-06
529,315500,140500,338500,155500,8258_8657,5.58E-11,6.56E-06
530,345500,159500,356500,199500,7922_8170,5.55E-11,6.53E-06
531,356500,199500,329500,238500,7821_7922,5.55E-11,6.52E-06
532,325500,255500,321500,285500,7539_7762,5.54E-11,6.52E-06
533,326500,256500,322500,287500,7523_7758,5.52E-11,6.49E-06
534,346500,158500,362500,173500,7981_8198,5.46E-11,6.42E-06
535,570500,320500,521500,362500,6898_7184,5.43E-11,6.38E-06
536,355500,198500,329500,238500,7821_7926,5.42E-11,6.37E-06
537,340500,156500,355500,199500,7921_8241,5.42E-11,6.37E-06
538,343500,154500,356500,199500,7922_8283,5.40E-11,6.35E-06
539,327500,256500,334500,274500,7663_7759,5.36E-11,6.30E-06
540,350500,156500,362500,173500,7981_8247,5.35E-11,6.29E-06
541,355500,198500,326500,233500,7834_7926,5.34E-11,6.28E-06
542,326500,256500,322500,288500,7518_7758,5.32E-11,6.25E-06
543,326500,257500,334500,275500,7647_7749,5.30E-11,6.23E-06
544,496500,302500,472500,305500,7338_7345,5.28E-11,6.21E-06
545,325500,256500,322500,287500,7523_7757,5.28E-11,6.20E-06
546,350500,154500,362500,173500,7981_8284,5.26E-11,6.18E-06
547,568500,331500,521500,364500,6860_7113,5.17E-11,6.08E-06
548,568500,322500,522500,363500,6880_7165,5.13E-11,6.03E-06
549,356500,199500,326500,233500,7834_7922,5.12E-11,6.02E-06
550,567500,330500,522500,363500,6880_7116,5.11E-11,6.01E-06
551,325500,256500,322500,288500,7518_7757,5.08E-11,5.97E-06
552,569500,322500,521500,362500,6898_7166,5.06E-11,5.95E-06
553,345500,155500,356500,199500,7922_8264,5.06E-11,5.95E-06
554,484500,297500,472500,305500,7338_7401,5.06E-11,5.95E-06
555,363500,213500,327500,231500,7840_7880,5.05E-11,5.94E-06
556,315500,136500,338500,155500,8258_8747,5.05E-11,5.94E-06
557,350500,150500,355500,199500,7921_8359,5.00E-11,5.88E-06
558,578500,343500,522500,363500,6880_7061,4.99E-11,5.87E-06
559,471500,264500,451500,314500,7268_7719,4.99E-11,5.86E-06
560,471500,263500,472500,306500,7331_7721,4.97E-11,5.84E-06
561,564500,327500,522500,363500,6880_7130,4.97E-11,5.84E-06
562,566500,333500,522500,363500,6880_7109,4.96E-11,5.83E-06
563,363500,173500,363500,213500,7880_7982,4.95E-11,5.82E-06
564,578500,342500,521500,362500,6898_7067,4.95E-11,5.81E-06
565,313500,141500,338500,156500,8239_8623,4.88E-11,5.74E-06
566,383500,289500,409500,296500,7419_7512,4.87E-11,5.73E-06
567,567500,331500,522500,363500,6880_7112,4.85E-11,5.69E-06
568,312500,142500,338500,155500,8258_8586,4.84E-11,5.69E-06
569,313500,141500,341500,155500,8261_8623,4.81E-11,5.65E-06
570,313500,141500,339500,155500,8259_8623,4.80E-11,5.64E-06
571,362500,326500,374500,334500,7106_7139,4.79E-11,5.63E-06
572,325500,255500,323500,286500,7531_7762,4.78E-11,5.62E-06
573,355500,199500,326500,256500,7758_7921,4.76E-11,5.59E-06
574,313500,140500,340500,155500,8260_8655,4.75E-11,5.59E-06
575,326500,255500,320500,285500,7538_7763,4.73E-11,5.56E-06
576,361500,326500,374500,334500,7106_7138,4.71E-11,5.54E-06
577,454500,254500,453500,309500,7309_7768,4.67E-11,5.49E-06
578,356500,199500,399500,224500,7864_7922,4.67E-11,5.49E-06
579,472500,264500,444500,317500,7217_7720,4.66E-11,5.48E-06
580,356500,198500,328500,239500,7820_7927,4.65E-11,5.47E-06
581,396500,167500,355500,199500,7921_8019,4.64E-11,5.46E-06
582,471500,263500,449500,312500,7284_7721,4.57E-11,5.38E-06
583,312500,139500,338500,155500,8258_8684,4.55E-11,5.35E-06
584,472500,264500,445500,314500,7264_7720,4.55E-11,5.35E-06
585,314500,138500,340500,155500,8260_8706,4.48E-11,5.26E-06
586,314500,140500,340500,155500,8260_8656,4.48E-11,5.26E-06
587,327500,259500,320500,285500,7538_7736,4.47E-11,5.25E-06
588,568500,323500,521500,362500,6898_7158,4.43E-11,5.20E-06
589,351500,154500,355500,198500,7926_8285,4.41E-11,5.19E-06
590,326500,256500,339500,289500,7511_7758,4.40E-11,5.17E-06
591,568500,329500,521500,363500,6879_7122,4.38E-11,5.15E-06
592,399500,225500,399500,275500,7654_7861,4.36E-11,5.12E-06
593,491500,228500,454500,254500,7768_7853,4.34E-11,5.11E-06
594,345500,158500,356500,199500,7922_8197,4.31E-11,5.07E-06
595,342500,155500,356500,199500,7922_8262,4.26E-11,5.00E-06
596,363500,213500,327500,232500,7837_7880,4.21E-11,4.95E-06
597,492500,230500,454500,254500,7768_7845,4.18E-11,4.91E-06
598,567500,329500,522500,364500,6861_7121,4.17E-11,4.90E-06
599,578500,343500,521500,364500,6860_7061,4.14E-11,4.86E-06
600,363500,213500,326500,256500,7758_7880,4.14E-11,4.86E-06
601,316500,135500,338500,155500,8258_8771,4.13E-11,4.85E-06
602,355500,199500,325500,255500,7762_7921,4.05E-11,4.76E-06
603,471500,263500,446500,315500,7254_7721,4.04E-11,4.75E-06
604,567500,330500,521500,364500,6860_7116,4.04E-11,4.75E-06
605,568500,318500,521500,362500,6898_7203,4.03E-11,4.74E-06
606,356500,199500,326500,240500,7819_7922,4.03E-11,4.74E-06
607,568500,322500,521500,364500,6860_7165,4.03E-11,4.74E-06
608,355500,198500,326500,240500,7819_7926,4.00E-11,4.71E-06
609,471500,263500,452500,315500,7256_7721,4.00E-11,4.70E-06
610,350500,156500,362500,172500,7988_8247,3.98E-11,4.68E-06
611,315500,139500,340500,155500,8260_8687,3.98E-11,4.68E-06
612,356500,199500,399500,225500,7861_7922,3.97E-11,4.67E-06
613,579500,342500,522500,362500,6899_7068,3.96E-11,4.66E-06
614,350500,154500,362500,172500,7988_8284,3.96E-11,4.65E-06
615,312500,141500,340500,155500,8260_8622,3.96E-11,4.65E-06
616,351500,155500,355500,198500,7926_8266,3.94E-11,4.64E-06
617,566500,333500,521500,364500,6860_7109,3.94E-11,4.63E-06
618,564500,327500,521500,364500,6860_7130,3.91E-11,4.59E-06
619,349500,156500,355500,199500,7921_8246,3.90E-11,4.58E-06
620,495500,301500,472500,305500,7338_7351,3.88E-11,4.55E-06
621,344500,224500,326500,234500,7831_7863,3.87E-11,4.54E-06
622,326500,256500,323500,287500,7524_7758,3.86E-11,4.54E-06
623,313500,140500,341500,155500,8261_8655,3.85E-11,4.53E-06
624,328500,259500,320500,285500,7538_7737,3.85E-11,4.53E-06
625,346500,158500,362500,172500,7988_8198,3.85E-11,4.52E-06
626,567500,331500,521500,364500,6860_7112,3.84E-11,4.51E-06
627,363500,213500,326500,240500,7819_7880,3.83E-11,4.51E-06
628,472500,263500,452500,310500,7300_7722,3.82E-11,4.49E-06
629,313500,140500,338500,156500,8239_8655,3.81E-11,4.47E-06
630,383500,289500,408500,296500,7418_7512,3.80E-11,4.47E-06
631,313500,140500,339500,155500,8259_8655,3.80E-11,4.47E-06
632,454500,255500,453500,309500,7309_7764,3.80E-11,4.47E-06
633,487500,299500,472500,305500,7338_7369,3.78E-11,4.44E-06
634,398500,316500,392500,339500,7094_7229,3.72E-11,4.37E-06
635,579500,343500,522500,363500,6880_7062,3.69E-11,4.33E-06
636,314500,138500,341500,155500,8261_8706,3.68E-11,4.33E-06
637,314500,141500,338500,155500,8258_8624,3.66E-11,4.30E-06
638,325500,256500,323500,287500,7524_7757,3.64E-11,4.28E-06
639,314500,140500,341500,155500,8261_8656,3.64E-11,4.28E-06
640,493500,234500,454500,255500,7764_7833,3.63E-11,4.27E-06
641,568500,330500,522500,362500,6899_7117,3.62E-11,4.26E-06
642,355500,199500,325500,256500,7757_7921,3.62E-11,4.25E-06
643,314500,140500,339500,155500,8259_8656,3.57E-11,4.19E-06
644,314500,140500,338500,156500,8239_8656,3.54E-11,4.16E-06
645,568500,331500,520500,364500,6859_7113,3.54E-11,4.16E-06
646,314500,138500,339500,155500,8259_8706,3.53E-11,4.14E-06
647,312500,140500,340500,155500,8260_8654,3.52E-11,4.14E-06
648,354500,150500,363500,173500,7982_8360,3.52E-11,4.13E-06
649,384500,288500,409500,296500,7419_7522,3.51E-11,4.12E-06
650,454500,254500,452500,311500,7293_7768,3.49E-11,4.10E-06
651,328500,258500,320500,285500,7538_7742,3.48E-11,4.09E-06
652,344500,224500,328500,233500,7836_7863,3.48E-11,4.09E-06
653,325500,256500,339500,289500,7511_7757,3.46E-11,4.06E-06
654,362500,172500,363500,213500,7880_7988,3.43E-11,4.03E-06
655,349500,150500,355500,199500,7921_8358,3.43E-11,4.03E-06
656,327500,256500,334500,275500,7647_7759,3.40E-11,4.00E-06
657,356500,198500,327500,231500,7840_7927,3.39E-11,3.99E-06
658,314500,138500,338500,156500,8239_8706,3.39E-11,3.98E-06
659,569500,320500,521500,362500,6898_7183,3.39E-11,3.98E-06
660,398500,318500,393500,344500,7057_7196,3.38E-11,3.97E-06
661,353500,313500,361500,326500,7138_7273,3.38E-11,3.97E-06
662,343500,155500,363500,173500,7982_8263,3.37E-11,3.96E-06
663,383500,289500,409500,297500,7398_7512,3.35E-11,3.94E-06
664,313500,141500,343500,155500,8263_8623,3.35E-11,3.93E-06
665,315500,138500,340500,155500,8260_8707,3.33E-11,3.91E-06
666,341500,156500,355500,199500,7921_8242,3.32E-11,3.90E-06
667,341500,154500,355500,199500,7921_8281,3.32E-11,3.90E-06
668,569500,323500,522500,362500,6899_7159,3.31E-11,3.89E-06
669,317500,134500,338500,155500,8258_8792,3.31E-11,3.89E-06
670,471500,264500,472500,306500,7331_7719,3.29E-11,3.87E-06
671,492500,229500,471500,264500,7719_7850,3.28E-11,3.86E-06
672,312500,141500,338500,156500,8239_8622,3.27E-11,3.85E-06
673,341500,155500,362500,173500,7981_8261,3.27E-11,3.85E-06
674,454500,254500,453500,311500,7294_7768,3.27E-11,3.84E-06
675,315500,139500,341500,155500,8261_8687,3.26E-11,3.84E-06
676,314500,139500,340500,155500,8260_8686,3.25E-11,3.82E-06
677,340500,156500,355500,198500,7926_8241,3.24E-11,3.81E-06
678,325500,255500,320500,284500,7546_7762,3.23E-11,3.80E-06
679,519500,247500,472500,264500,7720_7784,3.22E-11,3.79E-06
680,313500,138500,340500,155500,8260_8705,3.22E-11,3.78E-06
681,311500,140500,338500,155500,8258_8653,3.21E-11,3.77E-06
682,316500,138500,338500,155500,8258_8708,3.21E-11,3.77E-06
683,312500,141500,339500,155500,8259_8622,3.19E-11,3.75E-06
684,312500,141500,341500,155500,8261_8622,3.18E-11,3.74E-06
685,313500,139500,340500,155500,8260_8685,3.17E-11,3.73E-06
686,401500,289500,383500,289500,7512_7515,3.15E-11,3.70E-06
687,315500,139500,339500,155500,8259_8687,3.14E-11,3.69E-06
688,336500,156500,356500,199500,7922_8238,3.10E-11,3.64E-06
689,363500,213500,325500,255500,7762_7880,3.08E-11,3.62E-06
690,345500,159500,356500,198500,7927_8170,3.07E-11,3.61E-06
691,315500,137500,338500,155500,8258_8725,3.06E-11,3.60E-06
692,579500,343500,521500,364500,6860_7062,3.06E-11,3.60E-06
693,350500,150500,355500,198500,7926_8359,3.05E-11,3.59E-06
694,330500,259500,334500,274500,7663_7739,3.05E-11,3.58E-06
695,355500,198500,325500,234500,7830_7926,3.04E-11,3.58E-06
696,454500,254500,427500,298500,7381_7768,3.04E-11,3.57E-06
697,397500,320500,393500,344500,7057_7178,3.03E-11,3.57E-06
698,315500,139500,338500,156500,8239_8687,3.03E-11,3.56E-06
699,325500,256500,318500,282500,7561_7757,3.01E-11,3.54E-06
700,363500,213500,327500,230500,7841_7880,3.01E-11,3.54E-06
701,343500,154500,356500,198500,7927_8283,2.99E-11,3.51E-06
702,317500,135500,338500,155500,8258_8772,2.98E-11,3.50E-06
703,383500,289500,408500,297500,7397_7512,2.98E-11,3.50E-06
704,567500,322500,522500,363500,6880_7164,2.96E-11,3.47E-06
705,326500,256500,318500,282500,7561_7758,2.95E-11,3.47E-06
706,355500,198500,399500,224500,7864_7926,2.95E-11,3.46E-06
707,492500,232500,471500,263500,7721_7839,2.94E-11,3.46E-06
708,471500,264500,449500,312500,7284_7719,2.93E-11,3.44E-06
709,326500,257500,320500,285500,7538_7749,2.92E-11,3.44E-06
710,326500,256500,340500,291500,7493_7758,2.91E-11,3.42E-06
711,356500,199500,325500,234500,7830_7922,2.91E-11,3.42E-06
712,363500,213500,325500,256500,7757_7880,2.91E-11,3.42E-06
713,566500,327500,522500,362500,6899_7131,2.88E-11,3.39E-06
714,471500,263500,449500,317500,7219_7721,2.88E-11,3.39E-06
715,312500,140500,338500,156500,8239_8654,2.85E-11,3.35E-06
716,312500,140500,341500,155500,8261_8654,2.85E-11,3.34E-06
717,568500,322500,520500,364500,6859_7165,2.84E-11,3.34E-06
718,454500,255500,452500,311500,7293_7764,2.84E-11,3.33E-06
719,312500,140500,339500,155500,8259_8654,2.83E-11,3.32E-06
720,327500,234500,326500,255500,7763_7832,2.82E-11,3.32E-06
721,345500,155500,356500,198500,7927_8264,2.81E-11,3.30E-06
722,399500,224500,399500,275500,7654_7864,2.80E-11,3.29E-06
723,399500,225500,381500,273500,7675_7861,2.80E-11,3.29E-06
724,568500,321500,521500,362500,6898_7173,2.79E-11,3.28E-06
725,325500,255500,322500,287500,7523_7762,2.79E-11,3.28E-06
726,567500,330500,520500,364500,6859_7116,2.78E-11,3.27E-06
727,472500,263500,453500,310500,7301_7722,2.78E-11,3.27E-06
728,383500,289500,401500,304500,7339_7512,2.77E-11,3.26E-06
729,315500,138500,341500,155500,8261_8707,2.75E-11,3.23E-06
730,348500,157500,363500,172500,7989_8222,2.74E-11,3.22E-06
731,564500,327500,520500,364500,6859_7130,2.74E-11,3.22E-06
732,472500,263500,487500,299500,7369_7722,2.73E-11,3.21E-06
733,400500,317500,392500,339500,7094_7213,2.73E-11,3.20E-06
734,491500,229500,472500,263500,7722_7849,2.73E-11,3.20E-06
735,384500,288500,408500,296500,7418_7522,2.72E-11,3.20E-06
736,313500,140500,343500,155500,8263_8655,2.71E-11,3.18E-06
737,495500,302500,471500,305500,7337_7344,2.70E-11,3.17E-06
738,578500,343500,520500,364500,6859_7061,2.70E-11,3.17E-06
739,315500,140500,340500,155500,8260_8657,2.70E-11,3.17E-06
740,326500,256500,341500,291500,7494_7758,2.69E-11,3.16E-06
741,326500,256500,339500,288500,7520_7758,2.69E-11,3.16E-06
742,566500,333500,520500,364500,6859_7109,2.69E-11,3.16E-06
743,325500,255500,322500,288500,7518_7762,2.68E-11,3.15E-06
744,326500,256500,348500,272500,7681_7758,2.68E-11,3.15E-06
745,491500,229500,454500,255500,7764_7849,2.66E-11,3.13E-06
746,454500,255500,453500,311500,7294_7764,2.66E-11,3.13E-06
747,314500,139500,341500,155500,8261_8686,2.66E-11,3.12E-06
748,314500,138500,343500,155500,8263_8706,2.66E-11,3.12E-06
749,329500,258500,334500,274500,7663_7743,2.65E-11,3.12E-06
750,313500,138500,341500,155500,8261_8705,2.64E-11,3.10E-06
751,347500,153500,355500,199500,7921_8304,2.63E-11,3.09E-06
752,567500,331500,520500,364500,6859_7112,2.63E-11,3.09E-06
753,472500,264500,444500,316500,7234_7720,2.62E-11,3.08E-06
754,329500,259500,320500,285500,7538_7738,2.62E-11,3.07E-06
755,315500,138500,339500,155500,8259_8707,2.61E-11,3.07E-06
756,351500,154500,356500,199500,7922_8285,2.61E-11,3.07E-06
757,471500,264500,452500,315500,7256_7719,2.59E-11,3.04E-06
758,313500,139500,341500,155500,8261_8685,2.58E-11,3.04E-06
759,314500,139500,339500,155500,8259_8686,2.58E-11,3.03E-06
760,471500,264500,446500,315500,7254_7719,2.58E-11,3.03E-06
761,314500,140500,343500,155500,8263_8656,2.57E-11,3.02E-06
762,315500,136500,340500,155500,8260_8747,2.57E-11,3.02E-06
763,325500,237500,325500,255500,7762_7823,2.55E-11,2.99E-06
764,313500,138500,339500,155500,8259_8705,2.55E-11,2.99E-06
765,384500,288500,401500,289500,7515_7522,2.55E-11,2.99E-06
766,313500,139500,339500,155500,8259_8685,2.52E-11,2.96E-06
767,313500,142500,338500,155500,8258_8587,2.52E-11,2.96E-06
768,314500,139500,338500,156500,8239_8686,2.51E-11,2.95E-06
769,356500,198500,327500,232500,7837_7927,2.51E-11,2.95E-06
770,355500,198500,399500,225500,7861_7926,2.50E-11,2.94E-06
771,399500,321500,392500,339500,7094_7170,2.49E-11,2.92E-06
772,313500,139500,338500,156500,8239_8685,2.49E-11,2.92E-06
773,315500,138500,338500,156500,8239_8707,2.48E-11,2.92E-06
774,471500,263500,447500,314500,7266_7721,2.48E-11,2.91E-06
775,313500,138500,338500,156500,8239_8705,2.47E-11,2.91E-06
776,399500,225500,381500,275500,7653_7861,2.46E-11,2.89E-06
777,363500,213500,326500,233500,7834_7880,2.45E-11,2.88E-06
778,347500,157500,363500,172500,7989_8221,2.44E-11,2.86E-06
779,396500,167500,355500,198500,7926_8019,2.43E-11,2.85E-06
780,492500,230500,472500,263500,7722_7845,2.41E-11,2.84E-06
781,328500,257500,334500,274500,7663_7750,2.40E-11,2.82E-06
782,345500,158500,356500,198500,7927_8197,2.39E-11,2.81E-06
783,396500,167500,356500,199500,7922_8019,2.39E-11,2.81E-06
784,397500,319500,393500,344500,7057_7189,2.38E-11,2.80E-06
785,344500,224500,329500,228500,7851_7863,2.38E-11,2.80E-06
786,349500,156500,355500,198500,7926_8246,2.37E-11,2.79E-06
787,383500,289500,402500,309500,7306_7512,2.37E-11,2.78E-06
788,384500,288500,409500,297500,7398_7522,2.37E-11,2.78E-06
789,325500,237500,326500,256500,7758_7823,2.35E-11,2.77E-06
790,568500,331500,520500,363500,6878_7113,2.35E-11,2.76E-06
791,315500,139500,343500,155500,8263_8687,2.35E-11,2.76E-06
792,342500,155500,356500,198500,7927_8262,2.35E-11,2.76E-06
793,472500,263500,472500,305500,7338_7722,2.34E-11,2.76E-06
794,567500,327500,522500,363500,6880_7132,2.34E-11,2.75E-06
795,351500,155500,356500,199500,7922_8266,2.33E-11,2.74E-06
796,454500,255500,427500,298500,7381_7764,2.33E-11,2.74E-06
797,567500,322500,521500,364500,6860_7164,2.32E-11,2.73E-06
798,326500,234500,325500,255500,7762_7831,2.32E-11,2.73E-06
799,471500,263500,454500,310500,7302_7721,2.30E-11,2.70E-06
800,400500,289500,383500,289500,7512_7514,2.29E-11,2.69E-06
801,578500,342500,522500,363500,6880_7067,2.29E-11,2.69E-06
802,397500,317500,392500,339500,7094_7210,2.29E-11,2.69E-06
803,356500,198500,327500,230500,7841_7927,2.28E-11,2.69E-06
804,325500,256500,340500,291500,7493_7757,2.28E-11,2.68E-06
805,341500,155500,362500,172500,7988_8261,2.28E-11,2.68E-06
806,350500,156500,363500,173500,7982_8247,2.25E-11,2.65E-06
807,350500,154500,363500,173500,7982_8284,2.25E-11,2.64E-06
808,568500,331500,522500,361500,6918_7113,2.24E-11,2.64E-06
809,312500,142500,340500,155500,8260_8586,2.24E-11,2.63E-06
810,397500,318500,393500,344500,7057_7195,2.23E-11,2.62E-06
811,326500,255500,318500,283500,7554_7763,2.22E-11,2.61E-06
812,313500,141500,336500,156500,8238_8623,2.21E-11,2.59E-06
813,312500,141500,343500,155500,8263_8622,2.20E-11,2.59E-06
814,315500,140500,341500,155500,8261_8657,2.20E-11,2.59E-06
815,398500,317500,393500,344500,7057_7211,2.20E-11,2.58E-06
816,326500,234500,326500,256500,7758_7831,2.19E-11,2.57E-06
817,471500,263500,450500,314500,7267_7721,2.18E-11,2.57E-06
818,398500,319500,392500,339500,7094_7190,2.18E-11,2.56E-06
819,312500,139500,340500,155500,8260_8684,2.18E-11,2.56E-06
820,325500,237500,325500,256500,7757_7823,2.17E-11,2.55E-06
821,326500,256500,333500,293500,7462_7758,2.17E-11,2.55E-06
822,346500,158500,363500,173500,7982_8198,2.17E-11,2.55E-06
823,491500,230500,471500,264500,7719_7844,2.15E-11,2.53E-06
824,316500,135500,340500,155500,8260_8771,2.15E-11,2.53E-06
825,567500,335500,522500,362500,6899_7105,2.15E-11,2.52E-06
826,315500,136500,341500,155500,8261_8747,2.15E-11,2.52E-06
827,315500,140500,339500,155500,8259_8657,2.14E-11,2.52E-06
828,484500,297500,471500,305500,7337_7401,2.13E-11,2.51E-06
829,399500,320500,392500,339500,7094_7180,2.13E-11,2.50E-06
830,355500,199500,324500,236500,7826_7921,2.11E-11,2.48E-06
