"","xm","ym","cover","x","y","progress","flow","std_flow","conductance"
"1",396500,650500,0.0450000017881393,396.5,650.5,0.998844787344736,7.29680071487794e-11,6.18367290207524e-09,0.0488777440526248
"2",395500,649500,0.00499999988824129,395.5,649.5,0.998844787530749,1.32178211047041e-11,1.12014409305413e-09,0.0488777440526248
"3",396500,649500,0.116875000298023,396.5,649.5,0.998844787365041,2.93999582671803e-10,2.49149911533451e-08,0.0488777440526248
"4",397500,649500,0.0168750006705523,397.5,649.5,0.998844787139626,5.72290842310027e-11,4.84987806571545e-09,0.0488777440526248
"5",395500,648500,0.0981250032782555,395.5,648.5,0.998844787653753,3.8059109389243e-10,3.22531877467228e-08,0.0488777440526248
"6",396500,648500,0.0356249995529652,396.5,648.5,0.998844787388087,1.36478027103079e-10,1.15658287913118e-08,0.0488777440526248
"7",402500,648500,0.0087500000372529,402.5,648.5,0.998844764118477,9.26569783244574e-11,7.85221453129277e-09,0.0488777440526248
"8",402500,641500,0.0200000014156103,402.5,641.5,0.998844664896832,2.90267978663044e-10,2.45987564157951e-08,0.0488777440526248
"9",413500,641500,0.0287500005215406,413.5,641.5,0.998843594490921,6.10055367298042e-10,5.16991348802318e-08,0.0488777440526248
"10",402500,640500,0.111249998211861,402.5,640.5,0.998844664336232,1.68201855496398e-09,1.42542642529775e-07,0.0488777440526248
"11",403500,640500,0.03125,403.5,640.5,0.99884466167057,6.32747407855722e-10,5.36221715886786e-08,0.0488777440526248
"12",404500,640500,0.00374999991618097,404.5,640.5,0.998844656009937,1.12895550042603e-10,9.56733205197588e-09,0.0488777440526248
"13",404500,639500,0.0106250001117587,404.5,639.5,0.998844652749021,3.76887236282063e-10,3.19393043773761e-08,0.0488777440526248
"14",416500,635500,0.176874995231628,416.5,635.5,0.998843521720617,2.09879101059369e-09,1.77862019348632e-07,0.0488777440526248
"15",411500,634500,0.0112499995157123,411.5,634.5,0.998843542803285,3.9384768199028e-10,3.33766171481522e-08,0.0488777440526248
"16",412500,634500,0.0549999997019768,412.5,634.5,0.998843535653351,1.51861010262731e-09,1.28694595170827e-07,0.0488777440526248
"17",413500,634500,0.0068749999627471,413.5,634.5,0.998843530077258,2.0745760984002e-10,1.75809926901435e-08,0.0488777440526248
"18",416500,634500,0.0524999983608723,416.5,634.5,0.998843520905886,9.09415169890609e-10,7.70683778073112e-08,0.0488777440526248
"19",390500,633500,0.0068749999627471,390.5,633.5,0.998851588655944,1.92280895653484e-10,1.62948422260576e-08,0.0488777440526248
"20",391500,633500,0.0187500007450581,391.5,633.5,0.998851580740246,6.64891729493606e-10,5.63462417453774e-08,0.0488777440526248
"21",415500,633500,0.0318749994039536,415.5,633.5,0.998843520962736,7.44311842487222e-10,6.30766982808975e-08,0.0488777440526248
"22",416500,633500,0.00937500037252903,416.5,633.5,0.99884351892896,2.68198986855415e-10,2.2728519966296e-08,0.0488777440526248
"23",384500,632500,0.000624999986030161,384.5,632.5,0.998851601604362,1.4448907379301e-12,1.22447248482205e-10,0.0488777440526248
"24",385500,632500,0.0768750011920929,385.5,632.5,0.998851601568787,2.77811112442455e-10,2.35430994353876e-08,0.0488777440526248
"25",386500,632500,0.00437500001862645,386.5,632.5,0.9988516014525,2.55864445041134e-11,2.16832293662531e-09,0.0488777440526248
"26",390500,632500,0.0206250008195639,390.5,632.5,0.998851593380674,5.02134166725192e-10,4.25533540151869e-08,0.0488777440526248
"27",391500,632500,0.0106250001117587,391.5,632.5,0.998851588444443,3.05435616798383e-10,2.58841377300297e-08,0.0488777440526248
"28",384500,631500,0.0768750011920929,384.5,631.5,0.998851601692607,1.65060242229536e-10,1.39880282738656e-08,0.0488777440526248
"29",385500,631500,0.355625003576279,385.5,631.5,0.99885160167972,1.11606881872327e-09,9.45812388314025e-08,0.0488777440526248
"30",386500,631500,0.0756250023841858,386.5,631.5,0.998851601658867,3.60967411541336e-10,3.05901790181718e-08,0.0488777440526248
