"","xm","ym","cover","x","y","progress","flow","std_flow","conductance"
"1",545625,106875,0.0199999995529652,545.625,106.875,0.962555675620734,0.00731713631146448,0.00866598314315179,35.1866733065112
"2",545875,106875,0.189999997615814,545.875,106.875,0.960064485114111,0.0728556680343131,0.0862859408644877,35.1866733065112
"3",544375,106625,0.109999999403954,544.375,106.625,0.970044218202648,0.032043570066476,0.0379505077153478,35.1866733065112
"4",544625,106625,0.0199999995529652,544.625,106.625,0.968320020512194,0.006169217521576,0.00730645607416792,35.1866733065112
"5",545375,106625,0.230000004172325,545.375,106.625,0.961485216383766,0.0817644906306116,0.0968370230308662,35.1866733065112
"6",545625,106625,0.340000003576279,545.625,106.625,0.958878158643146,0.126716013394453,0.150074945894228,35.1866733065112
"7",545875,106625,0.28999999165535,545.875,106.625,0.956116920135536,0.113721252964698,0.134684720806155,35.1866733065112
"8",546375,106625,0.150000005960464,546.375,106.625,0.950121280032329,0.065530731261414,0.0776107193165251,35.1866733065112
"9",548625,106625,0.319999992847443,548.625,106.625,0.918215962575202,0.216732562062727,0.256685218022375,35.1866733065112
"10",548875,106625,0.0599999986588955,548.875,106.625,0.914326896608764,0.0420256831902896,0.049772731654031,35.1866733065112
"11",544125,106375,0.0900000035762787,544.125,106.375,0.968200596090447,0.0246371022522389,0.0291787256278786,35.1866733065112
"12",544375,106375,0.259999990463257,544.375,106.375,0.966803174643053,0.0760485064388507,0.090067349685474,35.1866733065112
"13",544875,106375,0.150000005960464,544.875,106.375,0.962880876426074,0.0487777801910322,0.0577695156824605,35.1866733065112
"14",545125,106375,0.740000009536743,545.125,106.375,0.960489033990988,0.252273967897746,0.298778355383724,35.1866733065112
"15",545375,106375,0.990000009536743,545.375,106.375,0.95787700230556,0.354445601215943,0.419784390307047,35.1866733065112
"16",545625,106375,0.550000011920929,545.625,106.375,0.955055281180414,0.20762887134593,0.245903345588397,35.1866733065112
"17",545875,106375,0.889999985694885,545.875,106.375,0.952023161237044,0.355136101272076,0.420602177702563,35.1866733065112
"18",546125,106375,0.569999992847443,546.125,106.375,0.948783612729309,0.240859021260282,0.285259168241446,35.1866733065112
"19",546375,106375,0.629999995231628,546.375,106.375,0.945349646011079,0.282031499179385,0.334021414073836,35.1866733065112
"20",546625,106375,0.109999999403954,546.625,106.375,0.941736208486831,0.0521553570288111,0.0617697177690379,35.1866733065112
"21",546875,106375,0.0199999995529652,546.875,106.375,0.937959795157724,0.0100279763435227,0.0118765416214448,35.1866733065112
"22",547125,106375,0.0299999993294477,547.125,106.375,0.93404426573189,0.0158768087405349,0.0188035525177995,35.1866733065112
"23",547625,106375,0.129999995231628,547.625,106.375,0.925895298344476,0.0761906554578334,0.0902357025697014,35.1866733065112
"24",547875,106375,0.200000002980232,547.875,106.375,0.921720396435127,0.122899260669085,0.145554609881382,35.1866733065112
"25",548125,106375,0.389999985694885,548.125,106.375,0.917488651672969,0.25056168521424,0.296750429124057,35.1866733065112
"26",548375,106375,0.490000009536743,548.375,106.375,0.913172592548127,0.328400531075383,0.388938150850408,35.1866733065112
"27",548625,106375,0.970000028610229,548.625,106.375,0.908719415924617,0.676264132983496,0.80092721076836,35.1866733065112
"28",548875,106375,0.0599999986588955,548.875,106.375,0.904025767260509,0.0433753473989847,0.0513711940556595,35.1866733065112
"29",544125,106125,0.280000001192093,544.125,106.125,0.964808209368995,0.0757199115780646,0.0896781813820167,35.1866733065112
"30",544375,106125,0.550000011920929,544.375,106.125,0.963356470874245,0.158810573261946,0.188085842911795,35.1866733065112
"31",544625,106125,0.0700000002980232,544.625,106.125,0.961531332851193,0.0213962592366464,0.0253404629869705,35.1866733065112
"32",544875,106125,0.850000023841858,544.875,106.125,0.959360472982024,0.273775251378507,0.324243202868997,35.1866733065112
"33",545125,106125,0.639999985694885,545.125,106.125,0.956878246951245,0.217491926652362,0.257584564495252,35.1866733065112
"34",545375,106125,0.860000014305115,545.375,106.125,0.954108860425866,0.309122353510436,0.366106218425319,35.1866733065112
"35",545625,106125,0.810000002384186,545.625,106.125,0.951065419226937,0.308660772404308,0.365559549084387,35.1866733065112
"36",545875,106125,0.639999985694885,545.875,106.125,0.947752619071723,0.259048428659955,0.306801625727515,35.1866733065112
"37",546125,106125,0.800000011920929,546.125,106.125,0.944183009638376,0.344086132293946,0.407515248496831,35.1866733065112
"38",546375,106125,0.910000026226044,546.375,106.125,0.940378457628172,0.415626437539427,0.492243351531061,35.1866733065112
"39",546625,106125,0.899999976158142,546.625,106.125,0.93636018418038,0.435687499667225,0.516002486093148,35.1866733065112
"40",546875,106125,0.689999997615814,546.875,106.125,0.932152276334304,0.353295267286369,0.418422002889572,35.1866733065112
"41",547125,106125,0.639999985694885,547.125,106.125,0.927781764529224,0.345818666687746,0.409567159683463,35.1866733065112
"42",547375,106125,0.189999997615814,547.375,106.125,0.923271171098784,0.108116989735191,0.128047363155649,35.1866733065112
"43",547625,106125,0.879999995231628,547.625,106.125,0.918651903956576,0.525834799746432,0.622767612453177,35.1866733065112
"44",547875,106125,0.990000009536743,547.875,106.125,0.913938841324382,0.620276155902018,0.734618364663217,35.1866733065112
"45",548125,106125,1,548.125,106.125,0.909107879118902,0.656108140184854,0.77705564593871,35.1866733065112
"46",548375,106125,0.779999971389771,548.375,106.125,0.904108491249104,0.535224538236125,0.633888262938092,35.1866733065112
"47",548625,106125,1,548.625,106.125,0.898872252082095,0.715250860069406,0.847100782689359,35.1866733065112
"48",548875,106125,0.75,548.875,106.125,0.893302296900766,0.556855332934134,0.659506495843255,35.1866733065112
