"","xma","yma","label","powr","perc","cumsum_perc","xmb","ymb"
"581.2",549625,97875,"581_610",0.00223653966254576,0.0116717449424081,0.380568430361127,552625,97625
"242.1",554125,103375,"242_289",0.00223147039800148,0.01164529016327,0.392213720524397,550375,102875
"268",554125,103125,"268_318",0.0022075432609172,0.0115204225179844,0.403734143042382,550625,102625
"543.1",552375,98625,"543_580",0.00220107473567504,0.0114866654699677,0.415220808512349,549375,97875
"193.1",550875,103875,"193_240",0.00220071093949605,0.0114847669406085,0.426705575452958,553625,103375
"532.1",552375,98875,"532_580",0.00219761542998476,0.011468612522206,0.438174187975164,549375,97875
"234.2",550375,103375,"234_266",0.00219586979513339,0.0114595026436338,0.449633690618798,553625,103125
"318",550625,102625,"318_324",0.00219521063583787,0.0114560627139502,0.461089753332748,553625,102625
"234.3",550375,103375,"234_267",0.0021893443115231,0.0114254483491356,0.472515201681883,553875,103125
"289.1",550375,102875,"289_295",0.00218718525199965,0.0114141809468645,0.483929382628748,553875,102875
"234.4",550375,103375,"234_242",0.00218512573351912,0.011403433015669,0.495332815644417,554125,103375
"233",550125,103375,"233_240",0.00217191290836839,0.0113344797448147,0.506667295389232,553625,103375
"546",553125,98625,"546_581",0.00216316947940413,0.011288850742789,0.517956146132021,549625,97875
"235",550625,103375,"235_241",0.00216299838578611,0.0112879578629961,0.529244103995017,553875,103375
"177",550625,104125,"177_241",0.0021600913765601,0.0112727871639025,0.540516891158919,553875,103375
"268.1",554125,103125,"268_289",0.00215962451425655,0.0112703507672576,0.551787241926177,550375,102875
"193.2",550875,103875,"193_242",0.0021561624993179,0.0112522836808439,0.563039525607021,554125,103375
"233.1",550125,103375,"233_241",0.00215349029300304,0.0112383383388217,0.574277863945842,553875,103375
"235.1",550625,103375,"235_240",0.00215263454069725,0.0112338724566312,0.585511736402474,553625,103375
"296",554125,102875,"296_318",0.00215021404258846,0.0112212406947035,0.596732977097177,550625,102625
"531.1",552125,98875,"531_580",0.00214422280763751,0.0111899744634764,0.607922951560654,549375,97875
"177.1",550625,104125,"177_240",0.00213623975035039,0.011148313584362,0.619071265145016,553625,103375
"581.3",549625,97875,"581_611",0.00213531705788617,0.0111434983640988,0.630214763509114,552875,97625
"289.2",550375,102875,"289_324",0.00213454146770212,0.0111394508209411,0.641354214330056,553625,102625
"241.2",553875,103375,"241_290",0.00213371702749232,0.0111351483460017,0.652489362676057,550625,102875
"318.1",550625,102625,"318_325",0.00213128562951762,0.0111224597013559,0.663611822377413,553875,102625
"240.2",553625,103375,"240_290",0.00212513576308042,0.0110903656259917,0.674702188003405,550625,102875
