"","x","y","distN","distE","sector","angle"
"170",555897.949289232,104737.378413562,1,0.419333841389385,"N E",1.73075037955064
"171",555897.949289232,94487.3784135617,1,0.753176980696714,"S",1.10207847867909
"172",555897.949289232,94737.3784135617,1,0.749729634554024,"S",1.10758139606566
"173",556147.949289232,104737.378413562,1,0.427656471201261,"N E",1.71448623661505
"174",556147.949289232,94487.3784135617,1,0.761499610508589,"S",1.08891908611379
"175",556397.949289232,104737.378413562,1,0.435979101013137,"N E",1.69814519264417
"176",556397.949289232,94487.3784135617,1,0.769822240320466,"S W",1.07593835923972
"177",556647.949289232,104737.378413562,1,0.444301730825013,"N E",1.68173548554783
"178",556647.949289232,94487.3784135617,1,0.778144870132341,"S W",1.06313696933119
"179",556897.949289232,104737.378413562,1,0.452624360636889,"E",1.66526557037439
"180",556897.949289232,94487.3784135617,1,0.786467499944217,"S W",1.0505153341841
"181",557147.949289232,104737.378413562,1,0.460946990448765,"E",1.64874409484851
"182",557147.949289232,94487.3784135617,1,0.794790129756093,"S W",1.03807363090049
"183",557397.949289232,104737.378413562,1,0.469269620260641,"E",1.63217987339551
"184",557397.949289232,94487.3784135617,1,0.803112759567969,"S W",1.0258118087836
"185",557647.949289232,104737.378413562,1,0.477592250072517,"E",1.61558185983639
"186",557647.949289232,94237.3784135617,1,0.814882735522535,"S W",1.00877749309746
"187",557647.949289232,94487.3784135617,1,0.811435389379845,"S W",1.01372960225677
"188",557897.949289232,104487.378413562,1,0.489362226027082,"E",1.59206866549421
"189",557897.949289232,104737.378413562,1,0.485914879884393,"E",1.59895911895729
"190",557897.949289232,94237.3784135617,1,0.823205365334411,"S W",0.996948458094273
"191",558147.949289232,104237.378413562,1,0.501132201981648,"E",1.56853192670185
"192",558147.949289232,104487.378413562,1,0.497684855838958,"E",1.57542658202694
"193",558147.949289232,94237.3784135617,1,0.831527995146287,"S W",0.98529758966001
"194",558397.949289232,103737.378413562,1,0.52122480774809,"E",1.52837218140906
"195",558397.949289232,103987.378413562,1,0.512902177936214,"E",1.54499769603928
"196",558397.949289232,104237.378413562,1,0.509454831793524,"E",1.55188891660111
"197",558397.949289232,94237.3784135617,1,0.839850624958163,"S W",0.973823984611892
"198",558647.949289232,102737.378413562,1,0.557962673138283,"S E",1.45538612788473
"199",558647.949289232,102987.378413562,1,0.549640043326407,"S E",1.4718405104852
"200",558647.949289232,103237.378413562,1,0.541317413514531,"E",1.48834882391727
"201",558647.949289232,103487.378413562,1,0.532994783702655,"E",1.50490229645958
"202",558647.949289232,103737.378413562,1,0.524672153890779,"E",1.52149200944566
"203",558647.949289232,94237.3784135617,1,0.848173254770039,"S W",0.962526580359342
"204",558897.949289232,102487.378413562,1,0.569732649092849,"S E",1.43222484689144
"205",558897.949289232,102737.378413562,1,0.561410019280973,"S E",1.4485883285653
"206",558897.949289232,94237.3784135617,1,0.856495884581915,"S W",0.951404166786197
"207",559147.949289232,100987.378413562,1,0.623115774106795,"S E",1.3293675746079
