"","x","y","distN","distE","sector","angle"
"97",157500,26500,0.0787891018692552,0.497994761776743,"S",-1.57555694216261
"98",157500,44500,0.0857730564144589,0.440684411918791,"S",-1.71302531946894
"99",158500,25500,0.0793378131601899,0.498566982173692,"S",-1.57420288989446
"100",158500,44500,0.0867097651801272,0.440279790995775,"S",-1.71430246483922
"101",159500,25500,0.0802745219258581,0.499543823493657,"S",-1.5718831712934
"102",159500,44500,0.0876464739457954,0.439875170072759,"S",-1.71558493814254
"103",160500,25500,0.0812112306915264,0.500520664813623,"S",-1.56955306388167
"104",160500,44500,0.0885831827114636,0.439470549149743,"S",-1.71687276854364
"105",161500,24500,0.081759941982461,0.501092885210572,"S",-1.56818327550485
"106",161500,25500,0.0821479394571946,0.501497506133588,"S",-1.5672125231863
"107",161500,44500,0.0895198914771318,0.439065928226727,"S",-1.71816598538031
"108",162500,23500,0.0823086532733957,0.501665105607521,"S",-1.56680989805953
"109",162500,24500,0.0826966507481293,0.502069726530537,"S",-1.56583660250022
"110",162500,44500,0.0904566002428001,0.438661307303711,"S",-1.71946461816424
"111",162500,45500,0.0908445977175336,0.437684465983746,"S",-1.72193768642389
"112",163500,22500,0.0828573645643304,0.50223732600447,"S",-1.56543292262251
"113",163500,23500,0.0832453620390639,0.502641946927486,"S",-1.56445707751747
"114",163500,45500,0.0917813064832018,0.43727984506073,"S",-1.72324769555798
"115",163500,46500,0.0921693039579354,0.436303003740765,"S",-1.72572951904125
"116",164500,15500,0.0810780910068638,0.504428030093483,"S",-1.56022665951202
"117",164500,16500,0.0814660884815974,0.504023409170467,"S",-1.56118352092689
"118",164500,17500,0.0818540859563309,0.503618788247451,"S",-1.56214217573609
"119",164500,18500,0.0822420834310645,0.503214167324435,"S",-1.56310262721924
"120",164500,19500,0.082630080905798,0.502809546401419,"S",-1.56406487865501
"121",164500,20500,0.0830180783805315,0.502404925478403,"S",-1.56502893332103
"122",164500,21500,0.0834060758552651,0.502809546401419,"S",-1.56405234027837
"123",164500,22500,0.0837940733299986,0.503214167324435,"S",-1.56307393932839
"124",164500,46500,0.0931060127236036,0.435898382817749,"S",-1.72705096985715
"125",164500,47500,0.0934940101983372,0.434921541497784,"S",-1.72954153492989
"126",165500,13500,0.081238804823065,0.50621411325948,"S",-1.55595813914326
"127",165500,14500,0.0816268022977985,0.505809492336464,"S",-1.55691130973581
"128",165500,15500,0.0820147997725321,0.505404871413448,"S",-1.55786627520348
"129",165500,18500,0.0831787921967327,0.5041910086444,"S",-1.56074197413251
"130",165500,19500,0.0835667896714662,0.503786387721384,"S",-1.56170415237254
"131",165500,47500,0.0944307189640054,0.434516920574768,"S",-1.73087449232266
"132",166500,12500,0.0817875161139997,0.50759557550246,"S",-1.55263632247685
"133",166500,13500,0.0821755135887332,0.507190954579445,"S",-1.55358755863482
"134",166500,47500,0.0953674277296736,0.434112299651752,"S",-1.73221304370135
"135",166500,48500,0.0957554252044072,0.433135458331787,"S",-1.73471831239458
"136",167500,11500,0.0831122223544014,0.508977037745441,"S",-1.5492661906489
